4177
6400
Cond - Action  - accuracy -  fitness - Numerosity - Experience - [C]SetSize - Generality - timeStamp
  0.0 1.0  0.0 0.8958613535466793  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9209796965557118  0.0 1.0  0.0 1.0  0.0 0.9380147857024567  0.06053172658840098 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.041577171994550646 1.0   1  	1.0	0.5821549478401595	75	3614  144.2053694990319  21.652746937221895  99962
  0.06393910621822692 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.008938780129906121 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.8838044267444031  0.0 1.0  0.05250792808702392 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0   0  	1.0	0.6574438876696616	75	1100  103.17288444040038  21.758418612309246  99708
  0.0 1.0  0.0 1.0  0.0 0.9708291761057686  0.0 1.0  0.0 1.0  0.012176879528968466 1.0  0.03497876475863342 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.937848071517999  0.0 1.0  0.0 1.0  0.0 1.0  0.005820519905116095 1.0  0.0 1.0  0.0 1.0  0.0 1.0   1  	1.0	0.6392388238301085	70	644  82.13219284603429  21.85570108343105  99989
  0.0 1.0  0.03125092576233839 1.0  0.004531478915500266 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9313359681060509  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.960702792941561   0  	1.0	0.44418161413673934	67	4285  161.63842203548063  21.856256356369773  99973
  0.0 1.0  0.0846378078640449 1.0  0.0 1.0  0.042733854632432136 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.29021269964634416 1.0  0.0 1.0  0.02031944202061402 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.017442354291522234 1.0  0.09330495178263465 1.0   1  	1.0	0.4294027739707413	66	2199  142.29208371246605  21.451348889762407  99991
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.032896807359608336 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.8148407827491072  0.0 1.0  0.0 1.0  0.0 1.0  0.06053172658840098 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9575716664550903  0.0 1.0  0.0 1.0   1  	1.0	0.5285311458669284	61	1704  139.83852025836768  21.678983915256186  99968
  0.0 1.0  0.0 0.9035830538104084  0.0 1.0  0.0 0.9375890461391095  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.033394412340732725 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9957279423461889  0.0 1.0  0.0 1.0  0.0 0.918311917216975  0.0 0.9498784424019581  0.0 1.0  0.0 1.0   0  	1.0	0.4659741053072972	58	2613  132.81584992343073  21.671695989573905  99925
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9145587859065986  0.0 0.9521305283284296  0.0 1.0  0.0 1.0  0.0 0.9592455899764782  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9957279423461889  0.0 1.0  0.046900530651546916 1.0  0.0 0.918311917216975  0.0 1.0  0.0 1.0  0.0 1.0   0  	1.0	0.482609350723699	53	771  84.13246753246756  21.693074233123124  99723
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9592455899764782  0.0 1.0  0.0 1.0  0.0804290202401731 1.0  0.0 0.8906950830626867  0.0 1.0  0.016461113119441984 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9881219671546435   0  	1.0	0.49555126556571877	52	1404  128.36493228795436  21.741172506834193  99942
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.02343785348232859 1.0  0.02516804217263027 1.0  0.0 1.0  0.0 1.0  0.08061523514894207 1.0  0.0 1.0   1  	1.0	0.3012966611718802	49	1826  144.6235616438357  21.870778869196098  99991
  0.0 1.0  0.0 0.9591598164504976  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9032187642870286  0.0 1.0  0.08250125288720962 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.07957240057698019 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0   1  	1.0	0.4325784879998335	48	1537  135.99348958333314  21.700304927273336  99880
