4112
6400
Cond - Action  - accuracy -  fitness - Numerosity - Experience - [C]SetSize - Generality - timeStamp
  0.0 1.0  0.04756485305940059 1.0  0.0 0.12119810356487107  0.00558627533488556 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.35429998798758444  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.931113897729654  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0   0  	1.0	0.6997006728436004	75	2522  114.69337564458546  20.35346086088782  99975
  0.0 1.0  0.0 1.0  0.016159536801193843 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.24153751667096668  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9927362462598128  0.0 1.0  0.0 0.977565175734072   0  	1.0	0.49416296419789857	65	1577  133.10786802030447  21.195679401863657  99976
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9532602729497819  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.07770451380422896 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.059453538839248844 1.0  0.0 1.0  0.0 1.0  0.0 0.396145205840619  0.0 1.0   1  	1.0	0.6492532312102784	62	1629  102.34029484029485  21.212247426146924  99888
  0.0 1.0  0.0 1.0  0.0 0.5804928893258419  0.0 0.9237526368609636  0.0 1.0  0.005770187363384816 1.0  0.0 1.0  0.0 1.0  0.0 1.0  3.2597239235334643E-4 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.5229489959161895  0.0 1.0   0  	1.0	0.531044304042784	61	2056  117.06277372262768  21.021098362347253  99952
  0.0974840570265658 1.0  0.005576417871722317 1.0  0.0 0.9131765621322403  0.0 1.0  0.0 1.0  0.0 0.906671937572076  0.0 1.0  0.0 1.0  0.04121256168304948 1.0  0.0 0.45030608454700394  0.0 1.0  0.0 1.0  0.0 1.0  0.1246379681165013 1.0  0.0 1.0  0.0 0.9718307813169181  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0   1  	1.0	0.6193201063602787	60	772  69.54734111543456  20.9730743608704  99837
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.06381102773636496 1.0  0.0 1.0  0.0 1.0  0.9620273699415062 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9754941918680865  0.0 1.0  0.0 0.9451102289262457  0.0 1.0  0.0 1.0  0.0 0.977565175734072   0  	1.0	0.6858328433369208	57	1135  89.1966490299824  20.872331198850535  99581
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9451736632030969  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.16676238280519626  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.05165844671514533 1.0   0  	1.0	0.5188573199677219	56	1099  98.23861566484516  21.060277599293148  99992
  0.0 1.0  0.0 0.9951171268697107  0.07111608062703356 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.12747750921431988 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.396145205840619  0.0 1.0   1  	1.0	0.531294579903339	54	2804  120.41990724224041  21.192668742868975  99946
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.009568073986905136 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.2142587954156226  0.0 1.0  0.0 0.9301702443885659  0.0 0.9425378422546395  0.0 0.6343829872422205  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0   0  	1.0	0.5571359230016673	50	1699  130.34040047114235  20.711781795314142  99983
  0.0 1.0  0.0 0.9370258574852353  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9108068022606528  0.0 0.9018326008916737  0.0 1.0  0.019668140331268093 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0   1  	1.0	0.6124516476775008	47	1181  90.97711864406774  21.729997120306294  99841
  0.0 1.0  0.029795672736127356 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.922620869506045  0.0 1.0  0.06333356903962213 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9922987896949576  0.0 1.0  0.0 0.7133944758643217  0.0 1.0  0.02558795845541331 1.0  0.0 1.0  0.0 1.0   0  	1.0	0.4849595565208974	46	1281  112.95234374999998  21.509596934834164  99945
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9540123623877576  0.0 1.0  0.0 0.9334734332190014  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9204712185606888  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9567101985156728  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.007878903274635918 1.0  0.0 0.977565175734072   0  	1.0	0.38557402101249355	46	3611  122.92326869806098  21.734353485142556  99923
  0.07784594346016799 1.0  0.016673070607872133 1.0  0.0 0.9175927521708158  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.09906004333335089 1.0  0.0 1.0  0.0 1.0  0.005888251048434601 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.04213782607216572 1.0   1  	1.0	0.3637353347281546	46	2994  118.6034079518877  21.675987617648822  99997
