4034
6400
Cond - Action  - accuracy -  fitness - Numerosity - Experience - [C]SetSize - Generality - timeStamp
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.13554350294939518  0.0 0.19026962952373605  0.0 1.0  0.0 1.0  0.0165522592984932 1.0  0.07318536927015389 1.0  0.0 1.0   0  	1.0	0.6299742273333824	96	2598  145.03118983442405  20.236075503904484  99864
  0.21578029595713022 1.0  0.0 1.0  0.0 1.0  0.05702983465373566 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.005540946817799175 1.0  0.0 0.16676238280519626  0.0 1.0  0.0 1.0  0.03494459078473435 1.0  0.0 1.0  0.0 1.0  0.0 0.9906820092355825  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0   1  	1.0	0.8295947660416393	88	1310  106.69824293353705  20.84414872382738  99890
  0.033389919596513676 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.5313626560481517  0.0 1.0  0.0 1.0  0.06403745922332427 1.0  0.0 0.9558953516050611  0.0 0.921948625629351  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0710390435459498 1.0  0.0 1.0  0.0 1.0  0.0 0.969774917520669  0.0 1.0  0.009656664849056607 1.0   0  	1.0	0.7687575778513301	87	1560  108.73380372033354  21.20085846358839  99847
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.05914509058800935 1.0  0.0 1.0  0.0 1.0  0.07420551262922696 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9885135935197569  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9553497196216395  0.07424196969212403 1.0  0.0 0.9960836834456164  0.0 1.0  0.0 1.0   0  	1.0	0.6102611077780888	75	1002  88.6523476523477  21.732354423677652  99928
  0.0 1.0  0.0 1.0  0.0 1.0  0.027708650884386454 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.045948000989452245 1.0  0.0 1.0  0.07798807191623097 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9071273924602051   0  	1.0	0.5532548460166526	71	1846  125.6482384823848  21.755482668670133  99996
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.01810106993896208 1.0  0.0 0.9874908021818437  0.0 1.0  0.0 0.9441552623839063  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9872960654725936  0.0 1.0  0.0 1.0  0.0 0.9159185188831367  0.0 1.0  0.0 0.9382635042655384  0.0 1.0  0.8667039145773128 1.0   1  	1.0	0.6465851231868824	70	1185  86.47381756756761  20.88831916867074  99929
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.5313626560481517  0.0 1.0  0.0 1.0  0.03551685126958033 1.0  0.01707096985852328 1.0  0.0 1.0  0.0 0.9131758397613545  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.14639671350751088  0.0 1.0  0.0 0.9072732202308064  0.0 1.0  0.0 1.0  0.0 1.0   0  	1.0	0.5663355777054803	60	2062  116.92867540029117  20.44562060841972  99951
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.03256490812839712 1.0  0.04184290977786609 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.09529361150690943 1.0  0.0 1.0  0.9635030073316483 1.0   1  	1.0	0.5002333218321116	56	1609  136.68034825870632  20.866795563255177  99964
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.060265646345774984 1.0  0.09224974929130453 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.11421617155585272 1.0  0.0 1.0  0.0 1.0  0.9635030073316483 1.0   1  	1.0	0.47403213532681415	56	2531  142.61581027667995  20.769765425475416  99945
  0.054571292901968965 1.0  0.008082838397513677 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.02432853284662262 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9915903357813659  0.0 1.0  0.0 0.936919940443606  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9873029320103902   0  	1.0	0.37702003966958136	55	3725  156.78544575724993  21.828830544089257  99996
