4201
6400
Cond - Action  - accuracy -  fitness - Numerosity - Experience - [C]SetSize - Generality - timeStamp
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.022697141124677023 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  3.2597239235334643E-4 1.0  0.059902276726309905 1.0  0.0 1.0  0.0 1.0  0.0 1.0   1  	1.0	0.8838760361302982	127	1040  102.25505293551491  21.91707460975666  99962
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9084005486154214  0.0 1.0  0.0 1.0  0.008957761242290774 1.0  0.058052012578636084 1.0  0.0 1.0   0  	1.0	0.692505804813424	95	2182  130.14763869784505  21.841390774794498  99938
  0.0 1.0  0.0 0.9233039214116225  0.0 1.0  0.0 1.0  0.0031510851125482187 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9605762827305283  0.0 1.0  0.0 1.0  0.0 0.9886227375250678  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9244791829578036  0.0 1.0   0  	1.0	0.65989416447014	90	1747  117.95360824742268  21.793831039512476  99971
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.04060804436588275 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.06609319809515027 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.1153603696744888 1.0  0.0 1.0  0.0 1.0  0.0 1.0   1  	1.0	0.6087151551715668	86	2957  138.52097428958072  21.77793838786448  99950
  0.0 1.0  0.0 1.0  0.07375488827676213 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9779266242932524  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9855729913492203  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9558829751941983   0  	1.0	0.4990955012940802	72	4205  148.90009514747854  21.84562770255991  99986
  0.05211985015871439 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.5291578317491967  0.0 1.0  0.0 0.9251310376818169  0.0 1.0  0.0 0.514230592952209  0.0 0.9639719266956338  0.019144408377506063 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.953238622624543  0.0 0.9074869337289682  0.0 1.0  0.0 1.0  0.0 0.9067757455467065   1  	1.0	0.5390055363187667	68	1206  88.22323651452272  20.628728432442855  99953
  0.0 0.9872884337946708  0.0 1.0  0.0 1.0  0.06388369995067648 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0   0  	1.0	0.5245475895676149	63	1914  137.50444328280219  21.923404733843995  99937
  0.10179505336411952 1.0  0.0 1.0  0.0 1.0  0.0 0.8758626167428032  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9260702519575406  0.0 1.0  0.0 1.0  0.013860639796188989 1.0  0.0 1.0  0.0 1.0  0.0 0.9622187024668121  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9816920663032369  0.0 1.0  0.0 0.9105679179642404  0.0 1.0  0.0 1.0   0  	1.0	0.4463539976140229	61	2493  113.02608346709471  21.540755862274324  99999
  0.11093782130476304 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.8295235454970392  0.0 1.0  0.0 1.0  0.0 0.9629823842036143  0.0 1.0  0.0 0.9345710652688302  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9800073815938182  0.022005046248738558 1.0  0.0 0.9736639195183113  0.0 1.0  0.0 1.0  0.0 1.0   0  	1.0	0.41486734065099057	57	1643  108.55602923264321  21.54780542852811  99984
  0.0 1.0  0.0 1.0  0.0 1.0  0.07628491385071881 1.0  0.0 1.0  0.04691947582472942 1.0  0.0 0.9750783825228058  0.0 1.0  0.00404718504248649 1.0  0.0 1.0  0.048662586896484644 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9413141765647499  0.0 1.0  0.0 0.9008708222976272  0.0 1.0   0  	1.0	0.44938645694721163	57	1369  107.11330409356734  21.641349219770763  99845
  0.10785591348048529 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9970546915545203  0.0 1.0  0.0 1.0  0.00599826934035479 1.0  0.023665181724879136 1.0  0.05147212651869531 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.8521980413210161 1.0   1  	1.0	0.3587838878169389	47	1927  123.11682242990652  20.95586515916909  99952
  0.04950716764478786 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9010219551053282  0.0 1.0  0.06609319809515027 1.0  0.0 1.0  0.0 0.1349810817753313  0.0 0.2256036186915206  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.9800171953943566 1.0   1  	1.0	0.32017027908062257	47	4016  141.94669987546703  19.165989094437887  99979
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9493889182125518  0.0 1.0  0.0 1.0  0.0 0.9137999711077927  0.0 0.9698867178266848  0.0 1.0  0.0 1.0  0.0 0.955135376337897  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9811858066473962  0.0 1.0  0.0 1.0  0.0 1.0  0.058052012578636084 1.0  0.0 1.0   0  	1.0	0.4513668147439648	45	2713  127.69653392330383  21.711344777553688  99981
  0.10785591348048529 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9259442785297004  0.0 1.0  0.0 1.0  0.04289743295560871 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9944159438947041  0.0 1.0  0.9800171953943566 1.0   1  	1.0	0.44149003604815806	43	1865  132.00590128755368  20.789589680593956  99982
  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.8733241996476658  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9907172653928525  0.0 1.0  0.0 1.0  0.15196671216598306 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 1.0  0.0 0.9360495043051726  0.0 1.0  0.06381854504799822 1.0  0.0 1.0  0.0 1.0  0.0 1.0   0  	1.0	0.40273508856672546	41	1075  106.18435754189943  21.584305712131712  99836
